TemplateName=XCom_Soldier_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_XComSoldier.ARC_Soldier_M,CharacterTemplate=Soldier,PartType=Pawn
TemplateName=XCom_Soldier_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_XComSoldier.ARC_Soldier_F,CharacterTemplate=Soldier,PartType=Pawn
TemplateName=Civilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=Civilian,PartType=Pawn
TemplateName=Civilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=Civilian,PartType=Pawn
TemplateName=HostileCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=HostileCivilian,PartType=Pawn
TemplateName=HostileCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=HostileCivilian,PartType=Pawn
TemplateName=FacelessCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=FacelessCivilian,PartType=Pawn
TemplateName=FacelessCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=FacelessCivilian,PartType=Pawn
TemplateName=Engineer_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=Engineer,PartType=Pawn
TemplateName=Engineer_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=Engineer,PartType=Pawn
TemplateName=Scientist_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=Scientist,PartType=Pawn
TemplateName=Scientist_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=Scientist,PartType=Pawn
TemplateName=FriendlyVIPCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=FriendlyVIPCivilian,PartType=Pawn
TemplateName=FriendlyVIPCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=FriendlyVIPCivilian,PartType=Pawn
TemplateName=HostileVIPCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_CivilianHostile_M,CharacterTemplate=HostileVIPCivilian,PartType=Pawn
TemplateName=HostileVIPCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_CivilianHostile_F,CharacterTemplate=HostileVIPCivilian,PartType=Pawn
TemplateName=XCom_Clerk_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_XComSoldier.ARC_Soldier_M,CharacterTemplate=Clerk,PartType=Pawn
TemplateName=XCom_Clerk_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_XComSoldier.ARC_Soldier_F,CharacterTemplate=Clerk,PartType=Pawn
TemplateName=PltHvy_Std_B_F,Gender=EGender.eGender_Female,ArchetypeName=SldPltHvy_Std_GD.ARC_SldPltHvy_Std_Legs_B_M,ArmorTemplate=HeavyPlatedArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PltHvy_Std_C_F,Gender=EGender.eGender_Female,ArchetypeName=SldPltHvy_Std_GD.ARC_SldPltHvy_Std_Legs_C_M,ArmorTemplate=HeavyPlatedArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrLgt_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Torsos_A_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrLgt_Std_A_1_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Torsos_A_1_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrLgt_Std_A_2_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Torsos_A_2_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrLgt_Std_A_3_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Torsos_A_3_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrLgt_Std_A_4_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Torsos_A_4_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrLgt_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_A_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_A_1_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_A_1_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_A_2_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_A_2_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_A_3_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_A_3_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_A_4_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_A_4_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_C_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_C_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_D_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_D_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Legs_A_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrLgt_Std_A_1_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Legs_A_1_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrLgt_Std_A_2_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Legs_A_2_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrLgt_Std_A_3_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Legs_A_3_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrLgt_Std_A_4_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Legs_A_4_M,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrLgt_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Torsos_A_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrLgt_Std_A_1_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Torsos_A_1_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrLgt_Std_A_2_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Torsos_A_2_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrLgt_Std_A_3_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Torsos_A_3_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrLgt_Std_A_4_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Torsos_A_4_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrLgt_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_A_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_A_1_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_A_1_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_A_2_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_A_2_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_A_3_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_A_3_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_A_4_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_A_4_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_C_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_C_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_D_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Arms_D_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrLgt_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Legs_A_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrLgt_Std_A_1_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Legs_A_1_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrLgt_Std_A_2_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Legs_A_2_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrLgt_Std_A_3_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Legs_A_3_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrLgt_Std_A_4_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrLgt_Std_GD.ARC_SldPwrLgt_Std_Legs_A_4_F,ArmorTemplate=LightPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrMed_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Torsos_A_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrMed_Std_A_1_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Torsos_A_1_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrMed_Std_A_2_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Torsos_A_2_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrMed_Std_A_3_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Torsos_A_3_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrMed_Std_A_4_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Torsos_A_4_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrMed_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_A_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_A_1_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_A_1_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_A_2_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_A_2_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_A_3_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_A_3_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_A_4_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_A_4_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_C_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_C_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_D_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_D_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Legs_A_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrMed_Std_A_1_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Legs_A_1_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrMed_Std_A_2_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Legs_A_2_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrMed_Std_A_3_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Legs_A_3_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrMed_Std_A_4_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Legs_A_4_M,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrMed_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Torsos_A_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrMed_Std_A_1_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Torsos_A_1_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrMed_Std_A_2_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Torsos_A_2_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrMed_Std_A_3_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Torsos_A_3_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrMed_Std_A_4_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Torsos_A_4_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrMed_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_A_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_A_1_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_A_1_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_A_2_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_A_2_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_A_3_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_A_3_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_A_4_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_A_4_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_C_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_C_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_D_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Arms_D_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrMed_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Legs_A_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrMed_Std_A_1_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Legs_A_1_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrMed_Std_A_2_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Legs_A_2_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrMed_Std_A_3_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Legs_A_3_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrMed_Std_A_4_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrMed_Std_GD.ARC_SldPwrMed_Std_Legs_A_4_F,ArmorTemplate=MediumPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrHvy_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Torsos_A_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrHvy_Std_A_1_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Torsos_A_1_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrHvy_Std_A_2_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Torsos_A_2_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrHvy_Std_A_3_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Torsos_A_3_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrHvy_Std_A_4_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Torsos_A_4_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrHvy_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_A_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrHvy_Std_A_1_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_A_1_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrHvy_Std_A_2_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_A_2_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrHvy_Std_A_3_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_A_3_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrHvy_Std_A_4_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_A_4_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PWrHvy_Std_B_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_B_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PWrHvy_Std_C_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_C_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrHvy_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Legs_A_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrHvy_Std_A_1_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Legs_A_1_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrHvy_Std_A_2_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Legs_A_2_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrHvy_Std_A_3_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Legs_A_3_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrHvy_Std_A_4_M,Gender=EGender.eGender_Male,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Legs_A_4_M,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrHvy_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Torsos_A_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrHvy_Std_A_1_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Torsos_A_1_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrHvy_Std_A_2_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Torsos_A_2_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrHvy_Std_A_3_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Torsos_A_3_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrHvy_Std_A_4_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Torsos_A_4_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Torso
TemplateName=PwrHvy_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_A_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrHvy_Std_A_1_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_A_1_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrHvy_Std_A_2_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_A_2_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrHvy_Std_A_3_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_A_3_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrHvy_Std_A_4_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_A_4_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PWrHvy_Std_B_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_B_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
